CGI_ID,log2FoldChange,SPID,Description,GOID,GOSlim_bin
CGI_10016937,101.320969740764,Q03412,Innexin unc-7,GO:0016264,cell organization and biogenesis
CGI_10016937,101.320969740764,Q03412,Innexin unc-7,GO:0018991,other biological processes
CGI_10016937,101.320969740764,Q03412,Innexin unc-7,GO:0040011,other biological processes
CGI_10016937,101.320969740764,Q03412,Innexin unc-7,GO:0042221,other biological processes
CGI_10016937,101.320969740764,Q03412,Innexin unc-7,GO:0043051,other biological processes
CGI_10016939,132.857361810129,A8MPX8,Protein phosphatase 2C-like domain-containing protein 1,GO:0008152,other metabolic processes
CGI_10016941,423.830918491137,P51147,Ras-related protein Rab-5C,GO:0006810,transport
CGI_10016941,423.830918491137,P51147,Ras-related protein Rab-5C,GO:0007032,cell organization and biogenesis
CGI_10016941,423.830918491137,P51147,Ras-related protein Rab-5C,GO:0007264,signal transduction
CGI_10016941,423.830918491137,P51147,Ras-related protein Rab-5C,GO:0015031,transport
CGI_10016941,423.830918491137,P51147,Ras-related protein Rab-5C,GO:0030100,cell organization and biogenesis
CGI_10016941,423.830918491137,P51147,Ras-related protein Rab-5C,GO:0030100,transport
CGI_10016942,188.878777928887,Q9BZF3,Oxysterol-binding protein-related protein 6,GO:0006810,transport
CGI_10016942,188.878777928887,Q9BZF3,Oxysterol-binding protein-related protein 6,GO:0006869,transport
CGI_10016943,285.842888942277,Q9BTA9,WW domain-containing adapter protein with coiled-coil,GO:0000075,cell cycle and proliferation
CGI_10016943,285.842888942277,Q9BTA9,WW domain-containing adapter protein with coiled-coil,GO:0006351,RNA metabolism
CGI_10016943,285.842888942277,Q9BTA9,WW domain-containing adapter protein with coiled-coil,GO:0006355,RNA metabolism
CGI_10016943,285.842888942277,Q9BTA9,WW domain-containing adapter protein with coiled-coil,GO:0006974,stress response
CGI_10016943,285.842888942277,Q9BTA9,WW domain-containing adapter protein with coiled-coil,GO:0010390,cell organization and biogenesis
CGI_10016943,285.842888942277,Q9BTA9,WW domain-containing adapter protein with coiled-coil,GO:0010390,protein metabolism
CGI_10016943,285.842888942277,Q9BTA9,WW domain-containing adapter protein with coiled-coil,GO:0016568,cell organization and biogenesis
CGI_10016943,285.842888942277,Q9BTA9,WW domain-containing adapter protein with coiled-coil,GO:0045893,RNA metabolism
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0000226,cell organization and biogenesis
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0007010,cell organization and biogenesis
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0007050,cell cycle and proliferation
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0007155,cell adhesion
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0007229,signal transduction
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0007409,cell organization and biogenesis
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0007409,developmental processes
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0008090,transport
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0009611,stress response
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0030011,cell organization and biogenesis
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0031110,cell organization and biogenesis
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0031122,cell organization and biogenesis
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0031581,cell organization and biogenesis
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0045104,cell organization and biogenesis
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0046907,transport
CGI_10016946,570.991496377265,Q03001,Dystonin,GO:0048870,other biological processes
CGI_10016948,1891.23228335446,Q80ZA4,Fibrocystin-L,GO:0008150,other biological processes
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0002218,stress response
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0002224,signal transduction
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0002224,stress response
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0002755,signal transduction
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0002755,stress response
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0006351,RNA metabolism
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0006355,RNA metabolism
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0007165,signal transduction
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0007250,other metabolic processes
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0007250,signal transduction
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0034134,signal transduction
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0034134,stress response
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0034138,signal transduction
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0034138,stress response
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0034142,signal transduction
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0034142,stress response
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0034146,signal transduction
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0034146,stress response
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0034154,signal transduction
CGI_10016949,3394.35801357187,Q04861,Nuclear factor NF-kappa-B p105 subunit,GO:0034154,stress response
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0002218,stress response
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0006468,protein metabolism
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0009615,other biological processes
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0010629,other metabolic processes
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0016310,other metabolic processes
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0032727,other biological processes
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0032728,other biological processes
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0043123,signal transduction
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0045087,stress response
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0045359,other metabolic processes
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0045944,RNA metabolism
CGI_10016954,334.786240006888,Q9WUN2,Serine/threonine-protein kinase TBK1,GO:0050830,stress response
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0002756,signal transduction
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0002756,stress response
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0006468,protein metabolism
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0006955,other biological processes
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0006974,stress response
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0008063,signal transduction
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0008630,death
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0008630,signal transduction
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0008630,stress response
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0016310,other metabolic processes
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0032480,other biological processes
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0034138,signal transduction
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0034138,stress response
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0034142,signal transduction
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0034142,stress response
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0043123,signal transduction
CGI_10016955,1285.37838080566,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,GO:0045087,stress response
CGI_10016960,118.605493057682,Q12893,Transmembrane protein 115,GO:0001302,other biological processes
CGI_10016960,118.605493057682,Q12893,Transmembrane protein 115,GO:0008285,cell cycle and proliferation
CGI_10016984,251.668603047622,O54904,"Beta-1,3-galactosyltransferase 1",GO:0006486,protein metabolism
CGI_10016984,251.668603047622,O54904,"Beta-1,3-galactosyltransferase 1",GO:0009312,other metabolic processes
CGI_10016988,80.7546988767712,Q8BHY3,Anoctamin-1,GO:0006810,transport
CGI_10016988,80.7546988767712,Q8BHY3,Anoctamin-1,GO:0006811,transport
CGI_10016988,80.7546988767712,Q8BHY3,Anoctamin-1,GO:0006821,transport
CGI_10016988,80.7546988767712,Q8BHY3,Anoctamin-1,GO:0007275,developmental processes
CGI_10016988,80.7546988767712,Q8BHY3,Anoctamin-1,GO:0060438,developmental processes
CGI_10016990,216.96896780468,Q6Q899,Probable ATP-dependent RNA helicase DDX58,GO:0002230,stress response
CGI_10016990,216.96896780468,Q6Q899,Probable ATP-dependent RNA helicase DDX58,GO:0009597,other biological processes
CGI_10016990,216.96896780468,Q6Q899,Probable ATP-dependent RNA helicase DDX58,GO:0009615,other biological processes
CGI_10016990,216.96896780468,Q6Q899,Probable ATP-dependent RNA helicase DDX58,GO:0032727,other biological processes
CGI_10016990,216.96896780468,Q6Q899,Probable ATP-dependent RNA helicase DDX58,GO:0032728,other biological processes
CGI_10016990,216.96896780468,Q6Q899,Probable ATP-dependent RNA helicase DDX58,GO:0042993,transport
CGI_10016990,216.96896780468,Q6Q899,Probable ATP-dependent RNA helicase DDX58,GO:0045087,stress response
CGI_10016990,216.96896780468,Q6Q899,Probable ATP-dependent RNA helicase DDX58,GO:0045944,RNA metabolism
CGI_10016997,27.0674236316556,Q28178,Thrombospondin-1,GO:0007155,cell adhesion
CGI_10017004,197.907772697345,P79101,Cleavage and polyadenylation specificity factor subunit 3,GO:0006397,RNA metabolism
CGI_10017004,197.907772697345,P79101,Cleavage and polyadenylation specificity factor subunit 3,GO:0006398,RNA metabolism
CGI_10017030,241.078794028671,Q5R614,"Leucine--tRNA ligase, cytoplasmic",GO:0006412,protein metabolism
CGI_10017030,241.078794028671,Q5R614,"Leucine--tRNA ligase, cytoplasmic",GO:0006418,protein metabolism
CGI_10017030,241.078794028671,Q5R614,"Leucine--tRNA ligase, cytoplasmic",GO:0006418,RNA metabolism
CGI_10017030,241.078794028671,Q5R614,"Leucine--tRNA ligase, cytoplasmic",GO:0006429,protein metabolism
CGI_10017030,241.078794028671,Q5R614,"Leucine--tRNA ligase, cytoplasmic",GO:0006429,RNA metabolism
CGI_10017032,134.799856026205,O75478,Transcriptional adapter 2-alpha,GO:0006351,RNA metabolism
CGI_10017032,134.799856026205,O75478,Transcriptional adapter 2-alpha,GO:0006355,RNA metabolism
CGI_10017032,134.799856026205,O75478,Transcriptional adapter 2-alpha,GO:0006366,RNA metabolism
CGI_10017032,134.799856026205,O75478,Transcriptional adapter 2-alpha,GO:0043966,cell organization and biogenesis
CGI_10017032,134.799856026205,O75478,Transcriptional adapter 2-alpha,GO:0043966,protein metabolism
CGI_10017042,2956.22406023726,Q9NFT7,Hexokinase type 2,GO:0005975,other metabolic processes
CGI_10017042,2956.22406023726,Q9NFT7,Hexokinase type 2,GO:0006096,other metabolic processes
CGI_10017042,2956.22406023726,Q9NFT7,Hexokinase type 2,GO:0016310,other metabolic processes
CGI_10017043,2054.60271434431,P91753,Mitotic apparatus protein p62,GO:0007049,cell cycle and proliferation
CGI_10017043,2054.60271434431,P91753,Mitotic apparatus protein p62,GO:0007067,cell cycle and proliferation
CGI_10017043,2054.60271434431,P91753,Mitotic apparatus protein p62,GO:0007067,cell organization and biogenesis
CGI_10017043,2054.60271434431,P91753,Mitotic apparatus protein p62,GO:0051301,other biological processes
CGI_10017089,29.9947160024285,B3MFV7,Latrophilin Cirl,GO:0007165,signal transduction
CGI_10017089,29.9947160024285,B3MFV7,Latrophilin Cirl,GO:0007166,signal transduction
CGI_10017089,29.9947160024285,B3MFV7,Latrophilin Cirl,GO:0007186,signal transduction
CGI_10017089,29.9947160024285,B3MFV7,Latrophilin Cirl,GO:0007218,signal transduction
CGI_10017095,842.16152586623,A2CG63,AT-rich interactive domain-containing protein 4B,GO:0006351,RNA metabolism
CGI_10017095,842.16152586623,A2CG63,AT-rich interactive domain-containing protein 4B,GO:0006355,RNA metabolism
CGI_10017095,842.16152586623,A2CG63,AT-rich interactive domain-containing protein 4B,GO:0008150,other biological processes
CGI_10017097,56.3312839349558,Q2T9S3,DNA-directed RNA polymerase III subunit RPC6,GO:0006351,RNA metabolism
CGI_10017097,56.3312839349558,Q2T9S3,DNA-directed RNA polymerase III subunit RPC6,GO:0009615,other biological processes
CGI_10017097,56.3312839349558,Q2T9S3,DNA-directed RNA polymerase III subunit RPC6,GO:0032728,other biological processes
CGI_10017097,56.3312839349558,Q2T9S3,DNA-directed RNA polymerase III subunit RPC6,GO:0045087,stress response
CGI_10017097,56.3312839349558,Q2T9S3,DNA-directed RNA polymerase III subunit RPC6,GO:0045089,stress response
CGI_10017108,993.473931775403,Q61P40,Tyramine beta-hydroxylase,GO:0006584,other metabolic processes
CGI_10017108,993.473931775403,Q61P40,Tyramine beta-hydroxylase,GO:0042136,cell-cell signaling
CGI_10017108,993.473931775403,Q61P40,Tyramine beta-hydroxylase,GO:0042136,other metabolic processes
CGI_10017108,993.473931775403,Q61P40,Tyramine beta-hydroxylase,GO:0055114,other metabolic processes
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0000003,other biological processes
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0000910,other biological processes
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0002119,developmental processes
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0006898,cell organization and biogenesis
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0006898,transport
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0007517,developmental processes
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0009790,developmental processes
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0009792,developmental processes
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0030036,cell organization and biogenesis
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0040007,other biological processes
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0040035,developmental processes
CGI_10017112,446.1196276686,P10983,Actin-1/3,GO:0040039,other biological processes
CGI_10017122,21.5632393030863,Q9H2M3,Betaine--homocysteine S-methyltransferase 2,GO:0009086,other metabolic processes
CGI_10017122,21.5632393030863,Q9H2M3,Betaine--homocysteine S-methyltransferase 2,GO:0032259,other metabolic processes
CGI_10017126,79.0088063704511,Q4FZT2,Protein phosphatase methylesterase 1,GO:0002028,transport
CGI_10017126,79.0088063704511,Q4FZT2,Protein phosphatase methylesterase 1,GO:0006482,protein metabolism
CGI_10017142,950.114048338526,Q7KZ85,Transcription elongation factor SPT6,GO:0006139,other metabolic processes
CGI_10017142,950.114048338526,Q7KZ85,Transcription elongation factor SPT6,GO:0006338,cell organization and biogenesis
CGI_10017142,950.114048338526,Q7KZ85,Transcription elongation factor SPT6,GO:0006351,RNA metabolism
CGI_10017142,950.114048338526,Q7KZ85,Transcription elongation factor SPT6,GO:0006355,RNA metabolism
CGI_10017142,950.114048338526,Q7KZ85,Transcription elongation factor SPT6,GO:0006357,RNA metabolism
CGI_10017142,950.114048338526,Q7KZ85,Transcription elongation factor SPT6,GO:0032784,RNA metabolism
CGI_10017151,152.924602347186,O93530,Werner syndrome ATP-dependent helicase homolog,GO:0006139,other metabolic processes
CGI_10017151,152.924602347186,O93530,Werner syndrome ATP-dependent helicase homolog,GO:0006259,DNA metabolism
CGI_10017151,152.924602347186,O93530,Werner syndrome ATP-dependent helicase homolog,GO:0006260,DNA metabolism
CGI_10017151,152.924602347186,O93530,Werner syndrome ATP-dependent helicase homolog,GO:0006281,DNA metabolism
CGI_10017151,152.924602347186,O93530,Werner syndrome ATP-dependent helicase homolog,GO:0006281,stress response
CGI_10017151,152.924602347186,O93530,Werner syndrome ATP-dependent helicase homolog,GO:0006310,DNA metabolism
CGI_10017151,152.924602347186,O93530,Werner syndrome ATP-dependent helicase homolog,GO:0006974,stress response
CGI_10017151,152.924602347186,O93530,Werner syndrome ATP-dependent helicase homolog,GO:0008152,other metabolic processes
CGI_10017151,152.924602347186,O93530,Werner syndrome ATP-dependent helicase homolog,GO:0044237,other metabolic processes
CGI_10017170,199.538967912347,O14522,Receptor-type tyrosine-protein phosphatase T,GO:0006470,protein metabolism
CGI_10017170,199.538967912347,O14522,Receptor-type tyrosine-protein phosphatase T,GO:0007155,cell adhesion
CGI_10017170,199.538967912347,O14522,Receptor-type tyrosine-protein phosphatase T,GO:0007156,cell adhesion
CGI_10017170,199.538967912347,O14522,Receptor-type tyrosine-protein phosphatase T,GO:0007165,signal transduction
CGI_10017170,199.538967912347,O14522,Receptor-type tyrosine-protein phosphatase T,GO:0007169,signal transduction
CGI_10017170,199.538967912347,O14522,Receptor-type tyrosine-protein phosphatase T,GO:0016311,other metabolic processes
CGI_10017188,222.358390670239,Q96Q07,BTB/POZ domain-containing protein 9,GO:0007155,cell adhesion
CGI_10017190,97.0149856928183,P53569,CCAAT/enhancer-binding protein zeta,GO:0006351,RNA metabolism
CGI_10017190,97.0149856928183,P53569,CCAAT/enhancer-binding protein zeta,GO:0006355,RNA metabolism
CGI_10017194,127.430106959816,Q58D31,Sorbitol dehydrogenase,GO:0006060,other metabolic processes
CGI_10017194,127.430106959816,Q58D31,Sorbitol dehydrogenase,GO:0006062,other metabolic processes
CGI_10017194,127.430106959816,Q58D31,Sorbitol dehydrogenase,GO:0030317,other biological processes
CGI_10017194,127.430106959816,Q58D31,Sorbitol dehydrogenase,GO:0046370,other metabolic processes
CGI_10017194,127.430106959816,Q58D31,Sorbitol dehydrogenase,GO:0051160,other metabolic processes
CGI_10017194,127.430106959816,Q58D31,Sorbitol dehydrogenase,GO:0051164,other metabolic processes
CGI_10017194,127.430106959816,Q58D31,Sorbitol dehydrogenase,GO:0055114,other metabolic processes
CGI_10017222,235.173597246389,Q8BZ20,Poly [ADP-ribose] polymerase 12,GO:0008150,other biological processes
CGI_10017227,478.118278112354,P00367,"Glutamate dehydrogenase 1, mitochondrial",GO:0006520,other metabolic processes
CGI_10017227,478.118278112354,P00367,"Glutamate dehydrogenase 1, mitochondrial",GO:0006537,other metabolic processes
CGI_10017227,478.118278112354,P00367,"Glutamate dehydrogenase 1, mitochondrial",GO:0006538,other metabolic processes
CGI_10017227,478.118278112354,P00367,"Glutamate dehydrogenase 1, mitochondrial",GO:0008652,other metabolic processes
CGI_10017227,478.118278112354,P00367,"Glutamate dehydrogenase 1, mitochondrial",GO:0032024,cell-cell signaling
CGI_10017227,478.118278112354,P00367,"Glutamate dehydrogenase 1, mitochondrial",GO:0032024,transport
CGI_10017227,478.118278112354,P00367,"Glutamate dehydrogenase 1, mitochondrial",GO:0034641,other metabolic processes
CGI_10017227,478.118278112354,P00367,"Glutamate dehydrogenase 1, mitochondrial",GO:0055114,other metabolic processes
CGI_10017254,81.6397521247768,Q4H3P5,Protein dead ringer homolog,GO:0006351,RNA metabolism
CGI_10017254,81.6397521247768,Q4H3P5,Protein dead ringer homolog,GO:0006355,RNA metabolism
CGI_10017264,1101.55810076303,Q99P55,Sphingosine-1-phosphate phosphatase 1,GO:0006665,other metabolic processes
CGI_10017264,1101.55810076303,Q99P55,Sphingosine-1-phosphate phosphatase 1,GO:0006668,other metabolic processes
CGI_10017264,1101.55810076303,Q99P55,Sphingosine-1-phosphate phosphatase 1,GO:0006670,other metabolic processes
CGI_10017264,1101.55810076303,Q99P55,Sphingosine-1-phosphate phosphatase 1,GO:0006915,death
CGI_10017264,1101.55810076303,Q99P55,Sphingosine-1-phosphate phosphatase 1,GO:0016311,other metabolic processes
CGI_10017269,191.7019774806,P08953,Protein toll,GO:0007155,cell adhesion
CGI_10017269,191.7019774806,P08953,Protein toll,GO:0007165,signal transduction
CGI_10017269,191.7019774806,P08953,Protein toll,GO:0007275,developmental processes
CGI_10017269,191.7019774806,P08953,Protein toll,GO:0045087,stress response
CGI_10017275,148.798233567876,A0JM12,Multiple epidermal growth factor-like domains protein 10,GO:0006909,cell organization and biogenesis
CGI_10017275,148.798233567876,A0JM12,Multiple epidermal growth factor-like domains protein 10,GO:0006909,transport
CGI_10017275,148.798233567876,A0JM12,Multiple epidermal growth factor-like domains protein 10,GO:0007155,cell adhesion
CGI_10017293,86.5008500666795,Q9JLL3,Tumor necrosis factor receptor superfamily member 19,GO:0001942,developmental processes
CGI_10017293,86.5008500666795,Q9JLL3,Tumor necrosis factor receptor superfamily member 19,GO:0043123,signal transduction
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0000302,stress response
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0000303,stress response
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0001306,stress response
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0001315,stress response
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0001666,stress response
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0001836,cell organization and biogenesis
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0001836,death
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0001889,developmental processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0003032,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0003069,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0006357,RNA metabolism
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0006749,other metabolic processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0006801,other metabolic processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0006915,death
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0006916,death
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0006950,stress response
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0006979,stress response
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0007005,cell organization and biogenesis
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0007507,developmental processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0007568,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0007626,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0008217,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0008285,cell cycle and proliferation
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0009791,developmental processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0010042,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0010043,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0010269,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0010332,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0014823,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0019430,other metabolic processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0022904,other metabolic processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0030097,developmental processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0031667,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0032364,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0032496,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0033591,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0034021,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0042311,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0042493,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0042542,stress response
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0042554,other metabolic processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0042743,other metabolic processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0043066,death
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0043524,death
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0045429,other metabolic processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0045599,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0046686,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0048147,cell cycle and proliferation
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0048666,developmental processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0048678,stress response
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0048773,other biological processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0050665,other metabolic processes
CGI_10017307,226.063902257107,P04179,"Superoxide dismutase [Mn], mitochondrial",GO:0050790,other biological processes
